character_id,name,normalized_name,gender
2633,Leavelle,leavelle,unknown
2634,Gangsters/molls,gangstersmolls,unknown
2635,Theater Owner,theater owner,unknown
2636,Demolition Foreman,demolition foreman,unknown
2637,Don Rickles,don rickles,unknown
2638,Car Wash Employee,car wash employee,unknown
2639,Babe,babe,unknown
2640,Samoan Attorney,samoan attorney,unknown
2641,Hunter S. Thompson,hunter s thompson,unknown
2642,Joan Rivers,joan rivers,unknown
2643,LANCE,lance,unknown
2644,Pit Boss,pit boss,unknown
2645,WAITRESS #1,waitress 1,unknown
2646,Ginger,ginger,unknown
2647,Tiger,tiger,unknown
2648,Graeme Edge,graeme edge,unknown
2649,Justin Hayward,justin hayward,unknown
2650,John Lodge,john lodge,unknown
2651,Ray Thomas,ray thomas,unknown
2652,VULTURES,vultures,unknown
2653,Cyndi Lauper,cyndi lauper,unknown
2654,Dennis Conroy,dennis conroy,unknown
2655,WHINY TWENTYSOMETHING GUY,whiny twentysomething guy,unknown
2656,SASSY TWENTYSOMETHING GAL,sassy twentysomething gal,unknown
2657,Wacky Friend,wacky friend,unknown
2658,Deep-voiced Announcer,deep-voiced announcer,unknown
2659,Higher Nasal Announcer,higher nasal announcer,unknown
2661,Craggy Farmer,craggy farmer,unknown
2662,Creepy English Boy #2,creepy english boy 2,unknown
2663,Creepy English Girl #1,creepy english girl 1,unknown
2664,Constable,constable,unknown
2665,Creepy English Girl #2,creepy english girl 2,unknown
2666,Townsfolk,townsfolk,unknown
2667,Pyro,pyro,unknown
2668,Adults,adults,unknown
2669,Postmaster Bill,postmaster bill,unknown
2670,Man In Military Uniform,man in military uniform,unknown
2671,Government Official,government official,unknown
2672,Mailman #1,mailman 1,unknown
2673,Mailman #2,mailman 2,unknown
2674,Mailman #3,mailman 3,unknown
2676,Guys,guys,unknown
2677,Rudy,rudy,unknown
2678,Rosey Grier,rosey grier,unknown
2679,Old Player,old player,unknown
2680,Little Guy,little guy,unknown
2681,Troy Aikman,troy aikman,unknown
2682,Dan Marino,dan marino,unknown
2683,Man Next To Dan,man next to dan,unknown
2660,Mrs. Muntz,mrs muntz,f
2630,Mark Hamill,mark hamill,m
2580,Ron Howard,ron howard,m
2684,Male Voice,male voice,unknown
2685,Vincent Price,vincent price,unknown
2686,Ticket Scalper,ticket scalper,unknown
2687,Pat Summerall,pat summerall,unknown
2688,John Madden,john madden,unknown
2689,Dolly Parton,dolly parton,unknown
2690,Rupert Murdoch,rupert murdoch,unknown
2691,Enchanted Policemen,enchanted policemen,unknown
2692,Football Players,football players,unknown
2693,Reporter #4,reporter 4,unknown
2694,Linemen,linemen,unknown
2695,JODY PRICE,jody price,unknown
2696,Archie Bunker,archie bunker,unknown
2697,Bad Flanders,bad flanders,unknown
2698,Lieutenant,lieutenant,unknown
2699,Commander,commander,unknown
2700,Bank Robber #1,bank robber 1,unknown
2701,Bank Robber #2,bank robber 2,unknown
2702,POLICECOP #2,policecop 2,unknown
2703,POLICECOP #1,policecop 1,unknown
2704,Banker,banker,unknown
2705,DETECTIVE HOMER SIMPSON,detective homer simpson,unknown
2706,2nd Producer,2nd producer,unknown
2707,3rd Producer,3rd producer,unknown
2708,4th Producer,4th producer,unknown
2709,5th Producer,5th producer,unknown
2711,TRENT,trent,unknown
2712,Valet,valet,unknown
2713,Guest #1,guest 1,unknown
2714,"Ed Begley, Jr.",ed begley jr,unknown
2715,Lorne Michaels,lorne michaels,unknown
2716,Guest #2,guest 2,unknown
2717,Bald Eagle,bald eagle,unknown
2718,Police Car,police car,unknown
2719,MACAW,macaw,unknown
2720,Crewman,crewman,unknown
2721,Elton John,elton john,unknown
2722,Female S.U.V. Voice,female suv voice,unknown
2723,Sergeant Crew,sergeant crew,unknown
2724,Astronaut In Space Suit,astronaut in space suit,unknown
2725,Curtis E. Bear,curtis e bear,unknown
2726,Lemur,lemur,unknown
2727,Australian Gamekeeper,australian gamekeeper,unknown
2728,Workmen,workmen,unknown
2729,Omnitouch Rep,omnitouch rep,unknown
2730,Security Guard #2,security guard 2,unknown
2731,New Age Clerk,new age clerk,unknown
2732,Deep Male Voice,deep male voice,unknown
2733,Repo Man #1,repo man 1,unknown
2734,Repo Man #2,repo man 2,unknown
2735,RED,red,unknown
2736,Cow #1,cow 1,unknown
2737,Red's Friend #1,reds friend 1,unknown
2738,Red's Friend #2,reds friend 2,unknown
2739,ABBA,abba,unknown
2740,Missionary #1,missionary 1,unknown
2741,Missionary #2,missionary 2,unknown
2742,Old Lady,old lady,unknown
2743,Tourist #1,tourist 1,unknown
2744,Trucker #3,trucker 3,unknown
2745,Various Truckers,various truckers,unknown
2746,Trucker #5,trucker 5,unknown
2747,Trucker #4,trucker 4,unknown
2748,Navitron Auto-drive,navitron auto-drive,unknown
2749,Truckers,truckers,unknown
2750,Señor Ding-Dong,señor ding-dong,unknown
2751,Gopher,gopher,unknown
2752,Unicorn,unicorn,unknown
2753,Slavedriver Willie,slavedriver willie,unknown
2754,Pharaoh Skinner,pharaoh skinner,unknown
2755,BURNING BUSH,burning bush,unknown
2756,Moses/milhouse,mosesmilhouse,unknown
2757,LISA & MOSES/MILHOUSE,lisa mosesmilhouse,unknown
2758,Egyptians,egyptians,unknown
2759,Methuselah Grampa,methuselah grampa,unknown
2760,Goliath/nelson,goliathnelson,unknown
2761,Sheep,sheep,unknown
2762,Teen,teen,unknown
2763,Tv Handyman,tv handyman,unknown
2764,HANDYMAN,handyman,unknown
2765,Astrid Weller,astrid weller,unknown
2766,Jasper Johns,jasper johns,unknown
2767,Human Proportions Guy,human proportions guy,unknown
2768,Cubist Musician,cubist musician,unknown
2769,Andy Warhol,andy warhol,unknown
2770,Burn Victims,burn victims,unknown
2771,French Representative,french representative,unknown
2772,Ioc Chairman,ioc chairman,unknown
2773,Russian Representative,russian representative,unknown
2774,Latin Representative,latin representative,unknown
2775,OTHER REPRESENTATIVES,other representatives,unknown
2776,JAPANESE REPRESENTATIVE,japanese representative,unknown
2777,Olympic Representatives,olympic representatives,unknown
2778,Swiss Representative,swiss representative,unknown
2779,Seniors,seniors,unknown
2780,Sweet Elderly Lady,sweet elderly lady,unknown
2781,Scarlett,scarlett,unknown
2782,Rhett,rhett,unknown
2783,Other Seniors,other seniors,unknown
2784,Native-american Man,native-american man,unknown
2785,Jack LaLanne,jack lalanne,unknown
2786,Male Host,male host,unknown
2787,Appraiser,appraiser,unknown
3108,SATAN,satan,unknown
2788,Everyone In Store,everyone in store,unknown
2789,Kevin Costner,kevin costner,unknown
2790,PEOPLE,people,unknown
2791,Arthur Fortune,arthur fortune,unknown
2792,Conga Line,conga line,unknown
2793,PEDESTRIANS,pedestrians,unknown
2794,Crickets,crickets,unknown
2795,Jerry Rude,jerry rude,unknown
2796,Local,local,unknown
2797,3rd Local,3rd local,unknown
2798,Loch Ness Monster,loch ness monster,unknown
2799,Commercial Anncr,commercial anncr,unknown
2800,Pudding Representative,pudding representative,unknown
2801,Horse,horse,unknown
2802,MENSANS,mensans,unknown
2803,HAWKING,hawking,unknown
2804,Computer Voice 2,computer voice 2,unknown
2805,GARABEDIAN,garabedian,unknown
2806,Mr. Pennybags,mr pennybags,unknown
2807,Japanese Stewardess,japanese stewardess,unknown
2808,Jim Belushi,jim belushi,unknown
2809,Toilet,toilet,unknown
2810,TV CHARACTER,tv character,unknown
2811,Woody Allen,woody allen,unknown
2812,Sumo,sumo,unknown
2813,Magic Fish,magic fish,unknown
2814,Cartoon Squid,cartoon squid,unknown
2815,Japanese Father,japanese father,unknown
2816,Gameshow Host,gameshow host,unknown
2817,Canadian Man,canadian man,unknown
2818,CANADIAN WOMAN,canadian woman,unknown
2819,Somber Announcer,somber announcer,unknown
2820,Salesperson,salesperson,unknown
2821,Electric Car Computer,electric car computer,unknown
2822,WILLIAM/ROBYN,williamrobyn,unknown
2823,Mel Gibson,mel gibson,unknown
2824,WILLIAM,william,unknown
2825,ROBYN,robyn,unknown
2826,MR.SMITH/MEL,mrsmithmel,unknown
2827,John Travolta,john travolta,unknown
2828,MAN ON RIGHT,man on right,unknown
2829,MAN ON LEFT,man on left,unknown
2830,Bus Tour Guide,bus tour guide,unknown
2831,Anne,anne,unknown
2832,MR. SMITH/MEL,mr smithmel,unknown
2833,Senators,senators,unknown
2834,Senator Payne,senator payne,unknown
2835,Senate Leader,senate leader,unknown
2836,DISTINGUISHED-LOOKING MAN,distinguished-looking man,unknown
2837,Tram Guide,tram guide,unknown
2838,Irene Ryan,irene ryan,unknown
2839,Batman,batman,unknown
2840,Robin,robin,unknown
2841,EDWARD/WILLIAM/ROBYN,edwardwilliamrobyn,unknown
2842,Hosey the Bear,hosey the bear,unknown
2843,Researcher #1,researcher 1,unknown
2844,Researcher #2,researcher 2,unknown
2845,Video Game,video game,unknown
2846,Staffer,staffer,unknown
2847,Electronic Organizer,electronic organizer,unknown
2848,Navajo Boy,navajo boy,unknown
2849,Dancer,dancer,unknown
2850,SOLIDIER #1,solidier 1,unknown
2851,Sir Widebottom,sir widebottom,unknown
2852,SCHOOLKIDS,schoolkids,unknown
2853,Satellite,satellite,unknown
2854,Mark McGwire,mark mcgwire,unknown
2855,Homer Effigy,homer effigy,unknown
2856,Newspaper Worker #1,newspaper worker 1,unknown
2857,Newspaper Worker #2,newspaper worker 2,unknown
2858,SHREWISH WOMAN,shrewish woman,unknown
2860,Mimi,mimi,unknown
2861,German Man,german man,unknown
2862,German Woman,german woman,unknown
2863,Farm Critic,farm critic,unknown
2864,Tv Critic,tv critic,unknown
2865,Theater Critic,theater critic,unknown
2866,Herald,herald,unknown
2867,Salvatore,salvatore,unknown
2868,DINNER THEATRE OWNER,dinner theatre owner,unknown
2869,Deli Owner,deli owner,unknown
2870,French Chef,french chef,unknown
2871,Dinner Theater Owner,dinner theater owner,unknown
2872,RESTAURANT OWNERS,restaurant owners,unknown
2873,CREEPY VOICE,creepy voice,unknown
2874,Lucy Lawless,lucy lawless,unknown
2875,Dick Clark,dick clark,unknown
2876,Band Member #1,band member 1,unknown
2877,Band Member #2,band member 2,unknown
2878,Band Member #3,band member 3,unknown
2879,Rick James,rick james,unknown
2880,WAFFLE IRON,waffle iron,unknown
2881,Tom Arnold,tom arnold,unknown
2882,Pauly Shore,pauly shore,unknown
2883,Rosie O'Donnell,rosie odonnell,unknown
2884,Terrible Celebrities,terrible celebrities,unknown
2885,ROSIE O'DONNEL,rosie odonnel,unknown
2886,GERMAN SOLDIER,german soldier,unknown
2887,G.I.,gi,unknown
2888,Dead German Soldier,dead german soldier,unknown
2889,Musketeer,musketeer,unknown
2890,Man In The Iron Mask,man in the iron mask,unknown
2891,Zorro,zorro,unknown
2892,Princess,princess,unknown
3109,Troll,troll,unknown
2893,Scarlet Pimpernel,scarlet pimpernel,unknown
2894,King Arthur,king arthur,unknown
2895,Rap Singer,rap singer,unknown
2896,B-52'S,b-52s,unknown
2897,HOMERA,homera,unknown
2898,COLONEL'S WIFE,colonels wife,unknown
2899,Farmer #2,farmer 2,unknown
2900,Storekeeper,storekeeper,unknown
2901,Elephant,elephant,unknown
2902,Sandy,sandy,unknown
2903,J.P.,jp,unknown
2904,Laramie Employees,laramie employees,unknown
2905,New Yorker,new yorker,unknown
2906,Burns Ball,burns ball,unknown
2907,PENN,penn,unknown
2908,Smiley the Elf,smiley the elf,unknown
2909,Happy The Elf,happy the elf,unknown
2910,Giggly The Elf,giggly the elf,unknown
2911,Pat O'Brien,pat obrien,unknown
2912,Nancy O'Dell,nancy odell,unknown
2913,Man In Line,man in line,unknown
2914,Boy In Car,boy in car,unknown
2915,Girl In Car,girl in car,unknown
2916,Homer Monster,homer monster,unknown
2917,Allen,allen,unknown
2918,Shelbyville Father,shelbyville father,unknown
2919,SHELBYVILLE FATHER AND MOTHER,shelbyville father and mother,unknown
2920,Forklift Driver,forklift driver,unknown
2921,OCTUPLETS,octuplets,unknown
2922,Businessman,businessman,unknown
2923,ZOO OWNER,zoo owner,unknown
2924,Butch Patrick,butch patrick,unknown
2925,Anoop,anoop,unknown
2926,Poonam,poonam,unknown
2927,Flamboyant Theater-type,flamboyant theater-type,unknown
2928,Christopher,christopher,unknown
2929,Koala,koala,unknown
2930,Mother Gorilla,mother gorilla,unknown
2931,Man With No Face,man with no face,unknown
2932,Fast-talking Announcer,fast-talking announcer,unknown
2933,Jay North,jay north,unknown
2934,Johnny Bobby,johnny bobby,unknown
2935,NRBQ,nrbq,unknown
2936,Fretful Mother,fretful mother,unknown
2937,Grim Father,grim father,unknown
2938,Cop,cop,unknown
2939,Rebel,rebel,unknown
2941,Ramrod,ramrod,unknown
2942,Bikers,bikers,unknown
2943,BURLY BARTENDER,burly bartender,unknown
2944,NURSING STUDENTS,nursing students,unknown
2945,Plaintiff,plaintiff,unknown
2946,Defendant,defendant,unknown
2948,LINDSEY,lindsey,unknown
2950,Dixie Chicks,dixie chicks,unknown
2951,Funzo,funzo,unknown
2952,Gary Coleman,gary coleman,unknown
2953,Goodwill Driver,goodwill driver,unknown
2954,Chair Lift Operator,chair lift operator,unknown
2955,Ski Instructor,ski instructor,unknown
2956,DEER,deer,unknown
2957,Lodge Employee #1,lodge employee 1,unknown
2958,Lodge Employee #2,lodge employee 2,unknown
2959,Mr. Sakamoto,mr sakamoto,unknown
2960,Ricky,ricky,unknown
2961,Lucy,lucy,unknown
2962,Fred,fred,unknown
2963,John Wayne,john wayne,unknown
2964,RASPY VOICE,raspy voice,unknown
2965,Left Snake,left snake,unknown
2966,Right Snake,right snake,unknown
2967,Both Snakes,both snakes,unknown
2968,Virtual Doctor,virtual doctor,unknown
2969,Lubchenko,lubchenko,unknown
2970,Men's Singing Group,mens singing group,unknown
2971,Frat Boy #1,frat boy 1,unknown
2972,Frat Boy #2,frat boy 2,unknown
2974,Bart's Congregation,barts congregation,unknown
2975,Float Singers,float singers,unknown
2976,FAN,fan,unknown
2977,Britney Spears,britney spears,unknown
2978,SEAT FILLER,seat filler,unknown
2979,Chapman,chapman,unknown
2980,Coast Guard Guy,coast guard guy,unknown
2981,Party Guests,party guests,unknown
2982,Asian Pirate,asian pirate,unknown
2983,CLOSING,closing,unknown
2984,Rat-pack Kid,rat-pack kid,unknown
2985,SALESGUY,salesguy,unknown
2986,Randy Bachman,randy bachman,unknown
2987,Fred Turner,fred turner,unknown
2988,State Comptroller Atkins,state comptroller atkins,unknown
2989,Giant Pearl,giant pearl,unknown
2990,Dream Homer,dream homer,unknown
2991,Jockey #1,jockey 1,unknown
2992,Jockey #2,jockey 2,unknown
2993,Mrs. Vanderbilt,mrs vanderbilt,unknown
2994,Mr. Vanderbilt,mr vanderbilt,unknown
2995,Jockeys,jockeys,unknown
2996,Tree Jockey,tree jockey,unknown
2997,Toadstool Jockey,toadstool jockey,unknown
2998,Woman Jockey,woman jockey,unknown
2999,OTHER JOCKEYS,other jockeys,unknown
3000,Hank Jockey,hank jockey,unknown
2947,Jim Hope,jim hope,m
2940,Meathook,meathook,m
2949,Male Executive,male executive,m
3002,FIRST PARROT,first parrot,unknown
3003,SECOND PARROT,second parrot,unknown
3004,Clay Babcock,clay babcock,unknown
3005,Mrs. Babcock,mrs babcock,unknown
3006,Crew Chief,crew chief,unknown
3007,LINDSAY,lindsay,unknown
3009,Pbs-style Announcer,pbs-style announcer,unknown
3010,Teen-aged Hooligan,teen-aged hooligan,unknown
3012,Mr. Rogers,mr rogers,unknown
3013,Yo-Yo Ma,yo-yo ma,unknown
3014,Bigg Byrd,bigg byrd,unknown
3015,Ellmeaux,ellmeaux,unknown
3016,Craig,craig,unknown
3017,Amy,amy,unknown
3018,Qtoktok,qtoktok,unknown
3019,Ak,ak,unknown
3020,LISA JUNIOR,lisa junior,unknown
3021,ISLANDERS,islanders,unknown
3022,Chipper Guide,chipper guide,unknown
3023,Babe Ruth,babe ruth,unknown
3024,Titania,titania,unknown
3025,Phil Angelides,phil angelides,unknown
3026,Dr. Velimirovic,dr velimirovic,unknown
3027,Jailbird's Son,jailbirds son,unknown
3028,Slick-looking Man #1,slick-looking man 1,unknown
3029,Slick-looking Man #2,slick-looking man 2,unknown
3030,Slick-looking Man #3,slick-looking man 3,unknown
3031,Second Nurse,second nurse,unknown
3032,Other Nurses,other nurses,unknown
3033,20-ISH MOE,20-ish moe,unknown
3034,NO NONSENSE FEMALE VOICE,no nonsense female voice,unknown
3035,Helen Morehouse,helen morehouse,unknown
3036,Soap Announcer,soap announcer,unknown
3037,Ingenue,ingenue,unknown
3038,Contessa,contessa,unknown
3039,Arthur Crandall,arthur crandall,unknown
3041,Hologram Nelson,hologram nelson,unknown
3042,Heckler,heckler,unknown
3043,Old Barney,old barney,unknown
3044,Helen Thomas,helen thomas,unknown
3045,Advisors,advisors,unknown
3046,Security Advisor Kearney,security advisor kearney,unknown
3047,Bart's Friends,barts friends,unknown
3048,Old Krusty,old krusty,unknown
3049,Billy Carter's Ghost,billy carters ghost,unknown
3050,Foreign Delegates,foreign delegates,unknown
3051,German Delegate,german delegate,unknown
3052,British Delegate,british delegate,unknown
3053,French Delegate,french delegate,unknown
3054,Chinese Delegate,chinese delegate,unknown
3055,TIKI,tiki,unknown
3056,Bar Patrons,bar patrons,unknown
3058,Factory Foreman,factory foreman,unknown
3059,Burt Reynolds,burt reynolds,unknown
3060,Charlie Rose,charlie rose,unknown
3061,Robert Evans,robert evans,unknown
3062,Inspector,inspector,unknown
3063,Boisterous Student,boisterous student,unknown
3064,Veejay,veejay,unknown
3065,Younger Veejay,younger veejay,unknown
3066,JOE C.,joe c,unknown
3067,Kid Rock,kid rock,unknown
3068,Band,band,unknown
3070,Female Student,female student,unknown
3071,Male Student,male student,unknown
3072,RADIO ANNCR,radio anncr,unknown
3073,Southern Dowager,southern dowager,unknown
3074,Cyborganizer,cyborganizer,unknown
3075,Robobaby,robobaby,unknown
3077,Dance Coach,dance coach,unknown
3078,PLAIN JANE,plain jane,unknown
3079,Latin Milhouse,latin milhouse,unknown
3080,LISABELLA,lisabella,unknown
3082,Texan Man,texan man,unknown
3083,Thought Bubble Homer,thought bubble homer,unknown
3084,ORGAN SALESMAN,organ salesman,unknown
3085,Mall Manager,mall manager,unknown
3086,Bojangles,bojangles,unknown
3087,Lion,lion,unknown
3088,Martian Children,martian children,unknown
3089,Bret Michaels,bret michaels,unknown
3090,The Admiral,the admiral,unknown
3091,Lead Singer,lead singer,unknown
3092,Tourist,tourist,unknown
3093,Other Doctors,other doctors,unknown
3094,Dr. Wilmore,dr wilmore,unknown
3095,Waitresses,waitresses,unknown
3096,RUPERT,rupert,unknown
3097,Crew Member,crew member,unknown
3098,Dr. Stephen Hawking,dr stephen hawking,unknown
3099,Richie Rich,richie rich,unknown
3100,Female Artist,female artist,unknown
3101,Sidekick #2,sidekick 2,unknown
3102,LISA'S LAWYER,lisas lawyer,unknown
3103,Willie Nelson,willie nelson,unknown
3104,Huckleberry Hound,huckleberry hound,unknown
3105,St. Peter,st peter,unknown
3106,Ghost Homer,ghost homer,unknown
3107,SCOUT,scout,unknown
3081,Little Vicki,little vicki,f
3076,Eduardo,eduardo,m
3011,Betty White,betty white,f
3008,Rachel,rachel,f
3069,Sheriff,sheriff,m
3040,Casino Manager,casino manager,m
3110,Goldilocks,goldilocks,unknown
3111,RAPUNZEL,rapunzel,unknown
3112,Witch,witch,unknown
3113,Handsome Man,handsome man,unknown
3114,Snorky,snorky,unknown
3115,Wild Dolphin,wild dolphin,unknown
3116,Dumb-looking Dolphin,dumb-looking dolphin,unknown
3117,Drive-thru Speaker,drive-thru speaker,unknown
3118,THE SIMPSONS,the simpsons,unknown
3119,Woodpecker,woodpecker,unknown
